ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Cus_weekday,Dt_Cus_month,Dt_Cus_quarter,Dt_Cus_year,Membership_day,Total_children,Total_Mnt,Total_purchases,Total_accepted_cpm,Living_Status,Family_size,Age,Cluster No.
9384,Graduation,66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,4,12,4,2013,365,2,606,23,0,Together,4,36,1
5956,PhD,45072.0,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,2,10,4,2013,416,3,284,16,0,Single,4,66,3
10430,Graduation,89694.0,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,1,9,3,2013,452,2,1472,14,3,Single,3,41,0
7875,Graduation,72025.0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,1,4,2,2014,221,0,1677,26,4,Together,2,65,0
7072,Graduation,67432.0,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,4,3,1,2013,617,1,1335,19,0,Together,3,41,2
6255,Master,70545.0,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,3,3,1,2014,275,1,334,13,0,Together,3,62,4
6516,Basic,17487.0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,0,3,1,2013,628,1,18,4,0,Together,3,25,4
5564,Graduation,62882.0,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,5,9,3,2012,819,1,1338,20,0,Together,3,45,2
5682,PhD,64108.0,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,5,3,1,2013,623,1,1099,30,0,Single,2,61,2
7458,Master,34941.0,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,0,6,2,2013,551,2,97,8,0,Together,4,58,3
5237,PhD,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,2,1,1,2014,339,3,63,9,0,Single,4,64,3
7761,2n Cycle,38702.0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,1,1,1,2013,697,1,109,9,0,Together,3,36,3
5278,Graduation,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,5,1,1,2014,315,0,902,21,1,Together,2,50,0
3560,Graduation,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,3,12,4,2013,366,0,1574,20,1,Together,2,62,0
7235,2n Cycle,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,3,9,3,2013,450,1,38,9,0,Together,3,39,3
10548,Graduation,71163.0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,2,9,3,2014,94,0,960,24,0,Single,1,19,0
2281,Graduation,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,6,9,3,2013,447,1,28,4,1,Single,2,44,4
4073,2n Cycle,63564.0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,2,1,1,2014,311,0,1215,28,2,Together,2,60,2
6974,PhD,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,1,12,4,2013,340,0,1497,22,0,Together,2,42,2
7938,PhD,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,6,3,1,2013,636,1,449,17,0,Together,3,56,1
7094,Graduation,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,2,12,4,2013,346,1,1064,24,0,Single,2,39,2
3667,Graduation,80952.0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,3,2,1,2013,646,0,1757,25,4,Together,2,45,0
7723,Graduation,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,2,1,2014,304,0,1440,21,0,Together,2,35,2
3870,2n Cycle,63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,0,9,3,2013,460,0,1006,24,0,Together,2,36,2
4012,PhD,62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,3,11,4,2012,758,1,1226,23,1,Together,3,42,1
5909,Graduation,58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,3,9,3,2013,443,1,1171,20,0,Together,3,50,1
10470,Master,40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,4,3,1,2013,631,1,92,8,0,Together,3,35,3
6488,PhD,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,2,6,2,2014,185,1,99,8,0,Together,3,55,4
10270,2n Cycle,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,6,3,1,2013,636,1,66,8,0,Together,3,33,3
6887,Graduation,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,3,4,2,2014,226,2,564,19,0,Single,3,47,4
6406,Master,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,0,10,4,2013,404,0,1427,21,0,Together,2,26,2
7573,PhD,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,5,10,4,2013,427,1,86,6,2,Single,2,36,4
4508,Graduation,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,3,5,2,2014,198,0,833,19,0,Single,1,62,0
221,Graduation,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,5,4,2,2013,588,1,242,12,0,Together,3,59,3
5331,Graduation,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,4,11,4,2012,757,0,1869,17,0,Together,2,37,2
1911,Graduation,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,2,5,2,2012,941,0,1364,29,0,Together,2,27,2
20,2n Cycle,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,2,1,1,2013,696,1,183,8,0,Together,3,49,3
8786,Master,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,6,5,2,2013,559,1,450,18,0,Together,3,58,1
10582,Graduation,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,3,3,1,2013,639,1,758,21,0,Together,3,35,2
1915,PhD,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,3,12,4,2013,359,0,1507,20,0,Together,2,63,2
8897,Graduation,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,2,4,2,2013,591,2,654,25,1,Single,3,49,1
2371,Graduation,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,5,4,2,2013,602,2,81,9,0,Together,4,42,3
4303,PhD,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,6,8,3,2012,846,1,137,1,0,Together,3,57,3
6825,Graduation,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,6,2,2013,551,2,16,4,0,Together,4,61,3
1072,PhD,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,4,8,3,2013,463,1,93,8,0,Single,2,49,4
4964,PhD,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,6,1,1,2014,314,0,1158,18,0,Together,2,56,2
2461,Master,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,2,12,4,2013,353,2,43,6,0,Single,3,59,4
10736,Graduation,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,0,12,4,2013,362,1,1525,22,0,Single,2,43,2
3194,PhD,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,6,5,2,2014,216,0,1230,19,0,Single,1,40,0
10839,Graduation,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,0,4,2,2014,236,2,29,6,0,Together,4,38,3
49,Graduation,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,2,11,4,2014,31,1,25,5,0,Single,2,44,4
4290,Graduation,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,2,3,1,2014,262,1,24,4,0,Together,3,42,4
10219,Graduation,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,1,6,2,2013,536,1,38,5,0,Together,3,42,3
4211,Basic,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,0,10,4,2012,768,1,57,7,0,Together,3,28,3
1135,Master,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,5,2,1,2014,294,2,47,12,0,Together,4,54,3
6299,PhD,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,4,2,1,2013,673,1,813,24,2,Single,2,46,2
10846,Master,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,3,5,2,2014,191,1,629,22,1,Together,3,36,1
347,Graduation,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,3,8,3,2012,849,1,377,17,0,Single,2,38,1
6543,Master,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1,1,1,2013,690,0,1612,14,0,Together,2,69,2
10446,PhD,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,2,7,3,2012,878,0,729,17,4,Together,2,57,0
3479,Graduation,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,4,7,3,2013,505,0,50,6,1,Single,1,64,4
11075,Graduation,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,1,10,4,2013,403,2,270,15,0,Together,4,36,3
4442,Graduation,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,5,5,2,2013,581,1,177,9,0,Single,2,53,4
199,Master,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,6,1,1,2013,685,0,315,13,1,Single,1,52,4
6722,PhD,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,5,6,2,2014,161,1,767,23,0,Together,3,60,1
796,2n Cycle,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1,10,4,2012,774,1,1071,26,0,Single,2,49,2
3749,Graduation,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,6,2,1,2013,671,0,1580,24,0,Together,2,41,2
8523,Graduation,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,5,12,4,2013,357,1,60,10,0,Together,3,46,3
310,Master,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,4,12,4,2013,358,1,573,21,0,Together,3,44,1
8629,Graduation,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,1,3,1,2013,620,2,41,5,0,Single,3,58,4
236,Graduation,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,5,1,1,2013,686,2,170,10,0,Together,4,63,3
9930,PhD,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,5,5,2,2013,574,0,1167,28,0,Single,1,70,0
3483,Graduation,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1,6,2,2013,550,0,1526,25,4,Together,2,56,0
4599,Master,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,3,4,2,2013,604,2,458,21,0,Together,4,38,1
7326,Master,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,6,3,1,2014,258,1,63,6,0,Together,3,43,4
7352,Graduation,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,0,10,4,2013,411,1,405,17,0,Together,3,57,1
2350,Graduation,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,4,3,1,2013,624,2,1027,20,1,Together,4,42,1
9145,Graduation,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1,6,2,2013,550,1,1478,22,0,Single,2,42,2
2964,Graduation,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,2,10,4,2013,416,0,72,5,0,Together,2,33,4
5585,Graduation,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,5,4,2,2013,595,1,48,7,1,Single,2,42,4
9687,Graduation,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,5,5,2,2014,189,0,726,16,0,Single,1,39,0
3732,Master,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,1,4,2,2013,613,1,860,27,0,Together,3,59,1
6303,PhD,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,5,11,4,2013,378,0,1497,22,0,Together,2,28,2
11176,PhD,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,4,12,4,2014,1,1,495,18,0,Together,3,44,1
2986,Graduation,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,2,12,4,2014,3,2,20,4,0,Together,4,38,3
7462,Graduation,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,5,11,4,2012,742,0,570,19,0,Single,1,60,1
3900,Graduation,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,5,3,1,2014,252,1,769,21,0,Together,3,42,1
7034,2n Cycle,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,2,1,1,2013,696,1,55,7,0,Together,3,36,3
9493,PhD,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,6,5,2,2013,580,0,1808,18,3,Single,1,34,0
1143,Graduation,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,3,8,3,2013,485,1,55,7,0,Together,3,42,3
1,Graduation,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,6,6,2,2014,174,0,577,18,2,Single,1,53,0
3855,Graduation,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,3,4,2,2013,597,0,162,8,0,Together,2,51,4
5536,Graduation,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,2,5,2,2013,563,1,1957,20,5,Together,3,55,0
5989,2n Cycle,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1,4,2,2013,599,1,1576,24,0,Single,2,55,2
9499,Graduation,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,4,7,3,2013,519,3,1616,17,2,Together,5,60,2
6768,Graduation,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,6,12,4,2013,370,3,36,6,0,Single,4,52,3
2150,PhD,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1,11,4,2013,396,1,1482,22,0,Single,2,56,2
6646,Graduation,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,4,1,1,2014,337,1,22,5,0,Together,3,30,4
4887,PhD,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,4,11,4,2013,379,2,63,6,0,Single,3,38,4
8560,Graduation,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,1,10,4,2012,788,0,680,18,0,Single,1,22,2
3321,PhD,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,6,5,2,2013,580,2,542,20,0,Together,4,47,1
11003,2n Cycle,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,6,2,1,2013,664,1,50,7,0,Together,3,34,3
10402,Graduation,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,3,2,1,2013,660,2,39,6,0,Together,4,47,3
9904,Graduation,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,4,3,1,2013,617,1,1043,28,0,Together,3,58,2
6141,Master,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,3,4,2,2013,590,1,385,14,0,Single,2,42,4
5687,Graduation,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,6,9,3,2012,804,0,1633,27,0,Single,1,34,0
10856,2n Cycle,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,3,2,1,2013,667,1,46,5,0,Single,2,34,4
5121,Graduation,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,4,3,1,2014,260,1,761,20,1,Single,2,37,2
4186,Graduation,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,5,2,2013,577,2,76,9,0,Together,4,64,3
368,Graduation,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,3,11,4,2012,737,1,290,14,0,Together,3,40,1
3312,Graduation,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,4,12,4,2014,1,1,89,11,0,Single,2,26,4
11121,Graduation,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,3,10,4,2012,786,1,70,11,0,Together,3,33,3
5332,2n Cycle,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,5,7,3,2013,497,0,1066,17,0,Together,2,54,2
5848,Graduation,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,0,1,1,2014,327,0,2009,19,4,Together,2,44,0
10343,2n Cycle,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,5,9,3,2012,798,0,1345,19,0,Single,1,23,2
5935,Master,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,0,12,4,2012,712,1,764,23,0,Single,2,58,1
2895,Graduation,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,2,10,4,2013,409,1,195,11,0,Single,2,51,4
10262,Graduation,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,5,10,4,2013,427,2,53,11,0,Together,4,34,3
7848,Graduation,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,3,6,2,2013,541,1,368,13,0,Single,2,40,4
9477,PhD,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,5,11,4,2014,35,1,544,20,0,Together,3,60,1
4856,2n Cycle,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0,6,2,2012,908,0,1853,25,2,Together,2,57,0
7186,PhD,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,0,5,2,2014,194,2,35,6,1,Together,4,48,3
5794,PhD,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,0,3,1,2014,264,1,446,18,3,Together,3,40,2
1456,Graduation,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,4,1,1,2013,701,1,1180,31,0,Single,2,35,2
4877,Master,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,3,4,2,2014,247,1,41,5,0,Together,3,41,4
425,Graduation,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,1,2,1,2013,655,2,727,22,0,Together,4,29,1
3007,Graduation,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,1,4,2,2012,970,2,40,6,0,Together,4,48,3
1031,2n Cycle,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,6,5,2,2013,580,0,1062,26,1,Together,2,25,2
4297,Graduation,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,6,1,1,2014,314,1,40,7,0,Together,3,45,3
807,Master,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,5,2,1,2014,294,2,292,17,0,Together,4,45,3
9553,Graduation,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,6,9,3,2013,461,0,15,4,0,Together,2,27,4
4271,2n Cycle,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,1,4,2,2012,970,1,341,17,0,Together,3,25,1
4120,2n Cycle,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,1,12,4,2013,354,1,369,13,0,Single,2,39,4
2036,PhD,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,2,11,4,2013,395,1,401,17,0,Together,3,41,1
115,Master,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,1,3,1,2013,620,1,393,17,0,Single,2,48,4
4259,Master,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,1,9,3,2013,438,2,10,4,0,Single,3,28,4
8687,Graduation,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,2,6,2,2013,549,1,486,16,0,Together,3,36,1
2447,Graduation,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,2,10,4,2012,780,1,69,7,0,Together,3,35,3
10140,PhD,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,5,9,3,2013,434,0,1727,17,2,Together,2,31,2
9353,Graduation,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,6,6,2,2014,188,1,995,16,1,Single,2,55,2
3623,Graduation,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,3,11,4,2014,30,1,45,10,0,Together,3,38,3
738,2n Cycle,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,4,4,2,2014,246,2,182,12,0,Single,3,33,4
7631,Master,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,0,6,2,2013,544,1,989,23,0,Together,3,36,2
4789,Graduation,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,1,9,3,2013,445,0,1677,18,3,Together,2,61,0
773,Master,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,6,6,2,2013,524,2,595,23,0,Single,3,43,1
10602,Graduation,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,3,2,1,2013,660,1,156,9,0,Together,3,31,3
1446,Master,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,6,5,2,2014,216,0,1226,28,0,Single,1,58,0
3270,2n Cycle,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,3,1,1,2013,688,1,128,11,0,Together,3,36,3
8443,Graduation,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,3,10,4,2014,65,1,86,9,2,Single,2,42,4
9653,Graduation,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,1,10,4,2012,781,1,68,7,0,Together,3,39,3
8916,Graduation,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,1,7,3,2013,501,2,16,4,0,Single,3,39,4
8017,2n Cycle,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,3,6,2,2014,170,2,55,7,0,Together,4,33,3
5830,PhD,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,6,12,4,2012,727,0,2114,22,1,Single,1,42,0
4597,PhD,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,3,2,1,2013,667,0,2018,19,0,Together,2,44,0
7023,PhD,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,0,11,4,2012,740,3,263,15,0,Single,4,61,3
8086,Graduation,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,1,11,4,2013,389,2,55,7,0,Together,4,55,3
8825,Graduation,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,4,1,1,2013,701,2,564,24,0,Together,4,52,1
2930,Master,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,0,12,4,2013,355,0,1281,20,0,Single,1,36,2
1928,Graduation,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,0,9,3,2013,460,1,83,7,1,Together,3,41,3
7108,Master,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,3,8,3,2012,849,2,353,18,0,Single,3,49,1
10925,Graduation,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,1,1,1,2014,326,0,1003,25,0,Together,2,31,2
9960,Basic,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,2,4,2,2014,220,1,14,4,0,Single,2,23,4
8800,PhD,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,2,1,1,2013,703,0,902,24,2,Single,1,71,0
9224,PhD,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,2,12,4,2012,724,1,1139,25,0,Single,2,42,2
5519,Graduation,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,0,7,3,2013,516,1,797,20,1,Together,3,58,2
5046,Graduation,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,3,1,1,2014,317,1,1638,25,0,Single,2,56,0
7037,PhD,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,4,11,4,2013,393,1,401,17,0,Together,3,40,1
905,Graduation,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,1,10,4,2013,410,1,84,11,0,Single,2,28,4
8624,Graduation,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,6,6,2,2013,552,0,928,18,0,Together,2,56,2
8945,Graduation,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,4,8,3,2013,477,1,203,11,0,Single,2,44,4
6445,Graduation,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,6,7,3,2013,510,0,858,16,0,Together,2,47,2
2727,Graduation,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,4,4,2,2013,603,0,409,13,0,Together,2,41,4
6404,Graduation,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,6,3,1,2013,622,3,282,16,0,Together,5,45,3
